"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"68","Comel je muka #Farhan merajuk #KuKirimCinta @iamredzarosli https://t.co/2r3ZzgSc5F",FALSE,39,NA,2017-05-22 11:37:41,FALSE,NA,"866619069620862977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ika_zarmiey",11,FALSE,FALSE,NA,NA
"69","RT @Ika_zarmiey: Bila #Nisha nk jumpa #Farhan ni #KuKirimCinta hahaha <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B2><U+0095>",FALSE,0,NA,2017-05-22 11:37:24,FALSE,NA,"866618998464565249",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FieDozZ",1,TRUE,FALSE,NA,NA
"70","RT @Ika_zarmiey: #Nisha dgn #Farhan nak pergi makan <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><U+2764><U+FE0F> #KuKirimCinta https://t.co/LEYazsPyjc",FALSE,0,NA,2017-05-22 11:36:09,FALSE,NA,"866618682482466817",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Reena_Shereena",1,TRUE,FALSE,NA,NA
"71","RT @Ika_zarmiey: Handsome #Farhan #KuKirimCinta https://t.co/13q3QkdktY",FALSE,0,NA,2017-05-22 11:35:41,FALSE,NA,"866618564278497281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","norleha_27",7,TRUE,FALSE,NA,NA
"72","Bila #nisha nk jumpa lg dgn #farhan ni #KuKirimCinta",FALSE,0,NA,2017-05-22 11:35:17,FALSE,NA,"866618466031214594",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nursyarina05",0,FALSE,FALSE,NA,NA
"73","#Nisha dgn #Farhan nak pergi makan <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><U+2764><U+FE0F> #KuKirimCinta https://t.co/LEYazsPyjc",FALSE,4,NA,2017-05-22 11:35:04,FALSE,NA,"866618411454840833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ika_zarmiey",1,FALSE,FALSE,NA,NA
"74","Bila #Nisha nk jumpa #Farhan ni #KuKirimCinta hahaha <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B2><U+0095>",FALSE,1,NA,2017-05-22 11:33:28,FALSE,NA,"866618006868185088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ika_zarmiey",1,FALSE,FALSE,NA,NA
"75","RT @ShaqirWazizi: Duit boleh beli semuanya, tapi kasih sayang <ed><U+00A0><U+00BD><ed><U+00B8><U+0094> #KuKirimCinta #Farhan #AydaJebat #Redzayda @Ayda_Jebat @iamredzarosli",FALSE,0,NA,2017-05-22 11:32:13,FALSE,NA,"866617690894381057",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zrasofea",2,TRUE,FALSE,NA,NA
"76","RT @ShaqirWazizi: Duit boleh beli semuanya, tapi kasih sayang <ed><U+00A0><U+00BD><ed><U+00B8><U+0094> #KuKirimCinta #Farhan #AydaJebat #Redzayda @Ayda_Jebat @iamredzarosli",FALSE,0,NA,2017-05-22 11:31:02,FALSE,NA,"866617396022214656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FieDozZ",2,TRUE,FALSE,NA,NA
"77","Duit boleh beli semuanya, tapi kasih sayang <ed><U+00A0><U+00BD><ed><U+00B8><U+0094> #KuKirimCinta #Farhan #AydaJebat #Redzayda @Ayda_Jebat @iamredzarosli",FALSE,2,NA,2017-05-22 11:29:59,FALSE,NA,"866617129293930496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShaqirWazizi",2,FALSE,FALSE,NA,NA
"78","RT @Ika_zarmiey: Handsome #Farhan #KuKirimCinta https://t.co/13q3QkdktY",FALSE,0,NA,2017-05-22 11:29:23,FALSE,NA,"866616980798717952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hzwanibakhtiar",7,TRUE,FALSE,NA,NA
"79","RT @angah213: #KuKirimCinta @Ayda_Jebat @iamredzarosli #Farhan #Nisha #gengNisha <ed><U+00A0><U+00BD><ed><U+00B8><U+008B> https://t.co/JlEJ1ZdeXG",FALSE,0,NA,2017-05-22 11:28:41,FALSE,NA,"866616802578579456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NishAydaComel",12,TRUE,FALSE,NA,NA
"80","knapa la #farhan marah sgt kt papa dia #KuKirimCinta",FALSE,0,NA,2017-05-22 11:28:36,FALSE,NA,"866616782903058432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nursyarina05",0,FALSE,FALSE,NA,NA
"81","Kesian #Farhan ada masalah dalam keluarga 
#RedzaRosli #Farhan #Nisha",FALSE,0,NA,2017-05-22 11:28:29,FALSE,NA,"866616752402120705",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","twin_raidah",0,FALSE,FALSE,NA,NA
"82","RT @Ika_zarmiey: Handsome #Farhan #KuKirimCinta https://t.co/13q3QkdktY",FALSE,0,NA,2017-05-22 11:27:59,FALSE,NA,"866616626694594561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AsyrafFarhan97",7,TRUE,FALSE,NA,NA
"83","RT @Ika_zarmiey: Handsome #Farhan #KuKirimCinta https://t.co/13q3QkdktY",FALSE,0,NA,2017-05-22 11:27:46,FALSE,NA,"866616571279491076",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FieDozZ",7,TRUE,FALSE,NA,NA
"84","Handsome #Farhan #KuKirimCinta https://t.co/13q3QkdktY",FALSE,4,NA,2017-05-22 11:27:07,FALSE,NA,"866616409354141697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ika_zarmiey",7,FALSE,FALSE,NA,NA
"85","RT @nanie517: Perangai Nisha macam Ayda Jebat <ed><U+00A0><U+00BD><ed><U+00B8><U+0085> #KuKirimCinta #RedzAyda #Nisha #Farhan @Ayda_Jebat @iamredzarosli",FALSE,0,NA,2017-05-22 11:27:06,FALSE,NA,"866616406334291968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IswadiRos",2,TRUE,FALSE,NA,NA
"86","@Ayda_Jebat @IqbalAyob1 Jom tengok #KuKirimCinta .. Kesihan #farhan  ni.",FALSE,0,"Ayda_Jebat",2017-05-22 11:26:52,FALSE,"865087511730597888","866616344527097856","308570027","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AzlinaRose",0,FALSE,FALSE,NA,NA
"87","RT @nanie517: Perangai Nisha macam Ayda Jebat <ed><U+00A0><U+00BD><ed><U+00B8><U+0085> #KuKirimCinta #RedzAyda #Nisha #Farhan @Ayda_Jebat @iamredzarosli",FALSE,0,NA,2017-05-22 11:26:45,FALSE,NA,"866616316710445056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zrasofea",2,TRUE,FALSE,NA,NA
"88","RT @ShaqirWazizi: Nak pergi mana <U+2728> pergi kubur <ed><U+00A0><U+00BD><ed><U+00B8><U+0094> #KuKirimCinta #Farhan @iamredzarosli",FALSE,0,NA,2017-05-22 11:26:40,FALSE,NA,"866616294031769600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FieDozZ",1,TRUE,FALSE,NA,NA
"89","Patutlah #Farhan ni garang semacam je..ikut mak dia rupanya garang #Farhan #RedzAyda",FALSE,0,NA,2017-05-22 11:26:06,FALSE,NA,"866616152738340865",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","twin_raidah",0,FALSE,FALSE,NA,NA
"90","Perangai Nisha macam Ayda Jebat <ed><U+00A0><U+00BD><ed><U+00B8><U+0085> #KuKirimCinta #RedzAyda #Nisha #Farhan @Ayda_Jebat @iamredzarosli",FALSE,1,NA,2017-05-22 11:25:49,FALSE,NA,"866616083813351424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nanie517",2,FALSE,FALSE,NA,NA
"91","@cik_min69 blik awal demi #KuKirimCinta #Nisha #farhan",FALSE,0,"cik_min69",2017-05-22 11:24:08,FALSE,"866586543351148545","866615660121473024","3513906674","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","norzyanalindan",0,FALSE,FALSE,NA,NA
"92","Nak pergi mana <U+2728> pergi kubur <ed><U+00A0><U+00BD><ed><U+00B8><U+0094> #KuKirimCinta #Farhan @iamredzarosli",FALSE,0,NA,2017-05-22 11:24:00,FALSE,NA,"866615623203176448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShaqirWazizi",1,FALSE,FALSE,NA,NA
"93","RT @angah213: #KuKirimCinta @Ayda_Jebat @iamredzarosli #Farhan #Nisha #gengNisha <ed><U+00A0><U+00BD><ed><U+00B8><U+008B> https://t.co/JlEJ1ZdeXG",FALSE,0,NA,2017-05-22 11:23:39,FALSE,NA,"866615534426533888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NurrulFatihah4",12,TRUE,FALSE,NA,NA
"94","Kesian #Farhan ni ada masalah keluarga..sbb tu  dia benci dgn cinta <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>
#kukirimcinta #RedzAyda",FALSE,0,NA,2017-05-22 11:23:38,FALSE,NA,"866615534074290177",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","twin_raidah",0,FALSE,FALSE,NA,NA
"95","RT @angah213: #KuKirimCinta @Ayda_Jebat @iamredzarosli #Farhan #Nisha #gengNisha <ed><U+00A0><U+00BD><ed><U+00B8><U+008B> https://t.co/JlEJ1ZdeXG",FALSE,0,NA,2017-05-22 11:23:23,FALSE,NA,"866615469674909696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FieDozZ",12,TRUE,FALSE,NA,NA
"96","RT @FarahFarisya10: Hero Slot Akasia yang paling Comel setakat nie la @iamredzarosli <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #KuKirimCinta #kukirimcinta #farhan",FALSE,0,NA,2017-05-22 11:23:08,FALSE,NA,"866615407389556736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FieDozZ",4,TRUE,FALSE,NA,NA
"97","Berebut anak nye lah plk mama &amp; papa #Farhan ni.. #RedzAyda #Kukirimcinta",FALSE,0,NA,2017-05-22 11:22:39,FALSE,NA,"866615283850502144",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","twin_raidah",0,FALSE,FALSE,NA,NA
"98","#Farhan ni emo je kejanya #KuKirimCinta",FALSE,0,NA,2017-05-22 11:22:20,FALSE,NA,"866615204812955648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nursyarina05",0,FALSE,FALSE,NA,NA
"99","apsal dorang asyik mention #farhan aku lak yg terasa..<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #KuKirimCinta",FALSE,1,NA,2017-05-22 11:22:19,FALSE,NA,"866615202686435328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AsyrafFarhan97",5,FALSE,FALSE,NA,NA
"100","Eh eh garangnya Farhan <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>, habeh jam yg Nisha baru beli tu di pijaknya, sian kt Nisha #KuKirimCinta #Nisha #Farhan #RedAyda",FALSE,0,NA,2017-05-22 11:22:07,FALSE,NA,"866615151935582210",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BellaOmar97",0,FALSE,FALSE,NA,NA
"101","RT @Ika_zarmiey: First episode dh gaduh <ed><U+00A0><U+00BD><ed><U+00B8><U+0085>hahaa #KuKirimCinta #Nisha #Farhan https://t.co/AMbHCkKJUe",FALSE,0,NA,2017-05-22 11:22:05,FALSE,NA,"866615143450296322",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akakmanja_sg",7,TRUE,FALSE,NA,NA
"102","#Farhan majuk ngn #Zarul eaa
#kukirimcinta #RedzAyda",FALSE,0,NA,2017-05-22 11:21:22,FALSE,NA,"866614963720273920",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","twin_raidah",0,FALSE,FALSE,NA,NA
"103","RT @twin_raidah: Best2 lagu dlm #Kukirimcinta #RedzAyda #Farhan #Nisha",FALSE,0,NA,2017-05-22 11:20:06,FALSE,NA,"866614645116649473",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_zieeel",1,TRUE,FALSE,NA,NA
"104","RT @fazzMokh: #Nisha #AydaJebat pi shopping jam ehhh, tapi sayang jam kena pijak dgn #Farhan <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>  #KuKirimCinta https://t.co/RwcP4sW9t0",FALSE,0,NA,2017-05-22 11:19:58,FALSE,NA,"866614609318264832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jefrrishah26",13,TRUE,FALSE,NA,NA
"105","RT @nshafika018: Awal2 dah gaduh  #Nisha #Farhan @Ayda_Jebat @iamredzarosli #KuKirimCinta #RedzAyda <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2017-05-22 11:19:38,FALSE,NA,"866614524769574913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FieDozZ",6,TRUE,FALSE,NA,NA
"106","Best2 lagu dlm #Kukirimcinta #RedzAyda #Farhan #Nisha",FALSE,0,NA,2017-05-22 11:19:15,FALSE,NA,"866614431144329216",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","twin_raidah",1,FALSE,FALSE,NA,NA
"107","RT @Ika_zarmiey: Kesian #Nisha penat2 beli jam utk #Zarul <ed><U+00A0><U+00BD><ed><U+00B9><U+0088>Senang2 jea #Farhan rosakkan #KuKirimCinta",FALSE,0,NA,2017-05-22 11:16:55,FALSE,NA,"866613843144826880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FieDozZ",3,TRUE,FALSE,NA,NA
"108","Sweetnya #Farhan dgn #Nisha #kukirimcinta <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>",FALSE,0,NA,2017-05-22 11:16:30,FALSE,NA,"866613737905561600",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","nshafika018",0,FALSE,FALSE,NA,NA
"109","RT @FarahFarisya10: Hero Slot Akasia yang paling Comel setakat nie la @iamredzarosli <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #KuKirimCinta #kukirimcinta #farhan",FALSE,0,NA,2017-05-22 11:15:50,FALSE,NA,"866613568510111744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","julai1977",4,TRUE,FALSE,NA,NA
"110","RT @FarahFarisya10: Hero Slot Akasia yang paling Comel setakat nie la @iamredzarosli <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #KuKirimCinta #kukirimcinta #farhan",FALSE,0,NA,2017-05-22 11:15:26,FALSE,NA,"866613468111052801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sarjani_daniel",4,TRUE,FALSE,NA,NA
"111","RT @fazzMokh: #Nisha #AydaJebat pi shopping jam ehhh, tapi sayang jam kena pijak dgn #Farhan <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>  #KuKirimCinta https://t.co/RwcP4sW9t0",FALSE,0,NA,2017-05-22 11:15:09,FALSE,NA,"866613396325548033",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FieDozZ",13,TRUE,FALSE,NA,NA
"112","RT @angah213: #KuKirimCinta @Ayda_Jebat @iamredzarosli #Farhan #Nisha #gengNisha <ed><U+00A0><U+00BD><ed><U+00B8><U+008B> https://t.co/JlEJ1ZdeXG",FALSE,0,NA,2017-05-22 11:14:51,FALSE,NA,"866613320014479360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sarjani_daniel",12,TRUE,FALSE,NA,NA
"113","RT @nursyarina05: Sopan n baik bf #nisha ni xmcm #farhan hehe #KuKirimCinta",FALSE,0,NA,2017-05-22 11:12:30,FALSE,NA,"866612730718937088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YusofIerah",2,TRUE,FALSE,NA,NA
"114","RT @Ika_zarmiey: Kesian #Nisha penat2 beli jam utk #Zarul <ed><U+00A0><U+00BD><ed><U+00B9><U+0088>Senang2 jea #Farhan rosakkan #KuKirimCinta",FALSE,0,NA,2017-05-22 11:12:29,FALSE,NA,"866612727426367488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sarjani_daniel",3,TRUE,FALSE,NA,NA
"115","RT @Ika_zarmiey: Kesian #Nisha penat2 beli jam utk #Zarul <ed><U+00A0><U+00BD><ed><U+00B9><U+0088>Senang2 jea #Farhan rosakkan #KuKirimCinta",FALSE,0,NA,2017-05-22 11:12:27,FALSE,NA,"866612715955011585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zrasofea",3,TRUE,FALSE,NA,NA
"116","Kesian #Nisha penat2 beli jam utk #Zarul <ed><U+00A0><U+00BD><ed><U+00B9><U+0088>Senang2 jea #Farhan rosakkan #KuKirimCinta",FALSE,2,NA,2017-05-22 11:11:44,FALSE,NA,"866612539265736709",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ika_zarmiey",3,FALSE,FALSE,NA,NA
"117","RT @fazzMokh: #Nisha #AydaJebat pi shopping jam ehhh, tapi sayang jam kena pijak dgn #Farhan <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>  #KuKirimCinta https://t.co/RwcP4sW9t0",FALSE,0,NA,2017-05-22 11:11:38,FALSE,NA,"866612513407852546",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wanie_rusle",13,TRUE,FALSE,NA,NA
"118","RT @fazzMokh: #Nisha #AydaJebat pi shopping jam ehhh, tapi sayang jam kena pijak dgn #Farhan <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>  #KuKirimCinta https://t.co/RwcP4sW9t0",FALSE,0,NA,2017-05-22 11:11:35,FALSE,NA,"866612500363493377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NurrulFatihah4",13,TRUE,FALSE,NA,NA
"119","RT @Ika_zarmiey: First episode dh gaduh <ed><U+00A0><U+00BD><ed><U+00B8><U+0085>hahaa #KuKirimCinta #Nisha #Farhan https://t.co/AMbHCkKJUe",FALSE,0,NA,2017-05-22 11:11:33,FALSE,NA,"866612490343403520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","khunifauti",7,TRUE,FALSE,NA,NA
"120","RT @fazzMokh: #Nisha #AydaJebat pi shopping jam ehhh, tapi sayang jam kena pijak dgn #Farhan <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>  #KuKirimCinta https://t.co/RwcP4sW9t0",FALSE,0,NA,2017-05-22 11:11:09,FALSE,NA,"866612389461884928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","puterimaimon",13,TRUE,FALSE,NA,NA
"121","RT @nshafika018: Awal2 dah gaduh  #Nisha #Farhan @Ayda_Jebat @iamredzarosli #KuKirimCinta #RedzAyda <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2017-05-22 11:10:59,FALSE,NA,"866612349595115525",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NurrulFatihah4",6,TRUE,FALSE,NA,NA
"122","RT @ShaqirWazizi: <U+23F0><U+23F0><U+23F0><U+23F0><U+23F0><U+23F0><U+23F0> Ku Kirim Cinta <U+2709> Bukan Sengaja Aku Berdusta. @Ayda_Jebat @iamredzarosli <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><U+2728>
#kukirimcinta #Nisha #Farhan https://t…",FALSE,0,NA,2017-05-22 11:10:44,FALSE,NA,"866612285959098369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FieDozZ",4,TRUE,FALSE,NA,NA
"123","RT @nshafika018: Garangnya  #Farhan dgn #Nisha #kukirimcinta <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2017-05-22 11:10:44,FALSE,NA,"866612284222652416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","puterimaimon",5,TRUE,FALSE,NA,NA
"124","RT @nshafika018: Awal2 dah gaduh  #Nisha #Farhan @Ayda_Jebat @iamredzarosli #KuKirimCinta #RedzAyda <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2017-05-22 11:10:23,FALSE,NA,"866612196582670336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","puterimaimon",6,TRUE,FALSE,NA,NA
"125","RT @nshafika018: Garangnya  #Farhan dgn #Nisha #kukirimcinta <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2017-05-22 11:10:00,FALSE,NA,"866612100717625344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sarjani_daniel",5,TRUE,FALSE,NA,NA
"126","RT @nursyarina05: Sopan n baik bf #nisha ni xmcm #farhan hehe #KuKirimCinta",FALSE,0,NA,2017-05-22 11:09:54,FALSE,NA,"866612076612956160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zrasofea",2,TRUE,FALSE,NA,NA
"127","RT @fazzMokh: #Nisha #AydaJebat pi shopping jam ehhh, tapi sayang jam kena pijak dgn #Farhan <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>  #KuKirimCinta https://t.co/RwcP4sW9t0",FALSE,0,NA,2017-05-22 11:09:47,FALSE,NA,"866612045021560832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hzwanibakhtiar",13,TRUE,FALSE,NA,NA
"128","RT @fazzMokh: #Nisha #AydaJebat pi shopping jam ehhh, tapi sayang jam kena pijak dgn #Farhan <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>  #KuKirimCinta https://t.co/RwcP4sW9t0",FALSE,0,NA,2017-05-22 11:09:30,FALSE,NA,"866611974972493824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","julai1977",13,TRUE,FALSE,NA,NA
"129","RT @nshafika018: Garangnya  #Farhan dgn #Nisha #kukirimcinta <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2017-05-22 11:09:26,FALSE,NA,"866611958975406080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zrasofea",5,TRUE,FALSE,NA,NA
"130","RT @Ika_zarmiey: First episode dh gaduh <ed><U+00A0><U+00BD><ed><U+00B8><U+0085>hahaa #KuKirimCinta #Nisha #Farhan https://t.co/AMbHCkKJUe",FALSE,0,NA,2017-05-22 11:09:19,FALSE,NA,"866611927614500869",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","puterimaimon",7,TRUE,FALSE,NA,NA
"131","Sopan n baik bf #nisha ni xmcm #farhan hehe #KuKirimCinta",FALSE,0,NA,2017-05-22 11:09:14,FALSE,NA,"866611910313091072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nursyarina05",2,FALSE,FALSE,NA,NA
"132","RT @Ika_zarmiey: First episode dh gaduh <ed><U+00A0><U+00BD><ed><U+00B8><U+0085>hahaa #KuKirimCinta #Nisha #Farhan https://t.co/AMbHCkKJUe",FALSE,0,NA,2017-05-22 11:09:11,FALSE,NA,"866611893900763136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sarjani_daniel",7,TRUE,FALSE,NA,NA
"133","RT @fazzMokh: #Nisha #AydaJebat pi shopping jam ehhh, tapi sayang jam kena pijak dgn #Farhan <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>  #KuKirimCinta https://t.co/RwcP4sW9t0",FALSE,0,NA,2017-05-22 11:09:06,FALSE,NA,"866611875919806464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sarjani_daniel",13,TRUE,FALSE,NA,NA
"134","RT @Ika_zarmiey: First episode dh gaduh <ed><U+00A0><U+00BD><ed><U+00B8><U+0085>hahaa #KuKirimCinta #Nisha #Farhan https://t.co/AMbHCkKJUe",FALSE,0,NA,2017-05-22 11:08:58,FALSE,NA,"866611841622974464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NurrulFatihah4",7,TRUE,FALSE,NA,NA
"135","Nak gi kubur #Farhan @iamredzarosli #Kukirimcinta",FALSE,1,NA,2017-05-22 11:08:36,FALSE,NA,"866611747792310272",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","twin_raidah",0,FALSE,FALSE,NA,NA
"136","RT @Fina_Maulod: First day jumpa dah gaduh erk #Redzayda #Nisha #Farhan #KuKirimCinta @Ayda_Jebat @iamredzarosli",FALSE,0,NA,2017-05-22 11:08:31,FALSE,NA,"866611728095731712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dede_elsa26",2,TRUE,FALSE,NA,NA
"137","Pandai #Nisha buat pikatline dekat #Farhan #kukirimcinta <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> macam @Ayda_Jebat",FALSE,0,NA,2017-05-22 11:08:19,FALSE,NA,"866611678984654850",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","nshafika018",0,FALSE,FALSE,NA,NA
